6;1;-3.9;163.0
7;1;-2.4;176.5
1;1;-6.5;187.5
2;1;-2.8;180.75
3;1;-4.0;180.25
4;1;3.9;176.25
5;1;11.1;175.5
6;1;10.6;172.75
7;1;8.7;171.0
1;1;4.9;187.25
2;1;4.1;199.25
3;1;4.0;186.25
4;1;6.4;199.0
5;1;3.7;187.5
6;1;2.9;165.0
7;1;1.9;163.0
1;1;3.1;192.5
2;1;-0.8;191.25
3;1;3.0;193.75
4;1;2.8;184.5
5;1;0.7;176.5
6;1;-0.7;181.75
7;1;-2.0;168.5
1;1;-1.9;192.5
2;1;-0.4;201.25
3;1;0.7;190.0
4;1;0.2;193.5
5;1;-0.1;190.5
6;1;-1.0;186.5
7;1;-1.1;176.0
1;1;-1.9;215.25
2;2;-3.7;198.75
3;2;-2.3;191.5
4;2;-4.5;199.5
5;2;-1.7;174.5
6;2;-0.6;177.25
7;2;1.3;170.5
1;2;1.5;196.25
2;2;7.7;191.5
3;2;1.8;192.25
4;2;1.5;203.0
5;2;9.0;189.5
6;2;3.4;186.25
7;2;1.0;185.25
1;2;0.9;214.5
2;2;0.4;215.5
3;2;4.2;202.25
4;2;4.0;203.75
5;2;3.5;187.5
6;2;4.7;151.5
7;2;2.3;193.25
1;2;-1.9;212.0
2;2;-1.6;198.75
3;2;-4.4;195.5
4;2;-5.7;201.75
5;2;-0.4;202.5
6;2;-3.7;180.5
7;2;-1.2;189.0
1;2;0.2;218.5
2;3;0.3;210.75
3;3;-1.8;199.75
4;3;0.2;200.25
5;3;-1.2;190.5
6;3;-1.5;182.675373134
7;3;1.8;179.182481752
1;3;-4.2;204.234432234
2;3;-2.9;201.207843137
3;3;-0.6;207.21875
4;3;4.6;204.13671875
5;3;8.4;201.163424125
6;3;10.7;198.575875486
7;3;12.1;190.45703125
1;3;11.9;207.25
2;3;12.0;203.25
3;3;10.3;206.25
4;3;8.5;215.75
5;3;7.2;198.5
6;3;6.8;196.25
7;3;5.8;189.5
1;3;2.4;201.5
2;3;4.5;208.5
3;3;6.7;203.75
4;3;7.3;220.0
5;3;13.3;194.0
6;3;10.9;194.25
7;3;12.3;195.25
1;3;9.6;NaN
2;3;6.4;204.75
3;3;6.8;208.0
4;3;8.7;212.75
5;4;12.8;NaN
6;4;10.9;NaN
7;4;12.1;NaN
1;4;10.8;NaN
2;4;6.9;NaN
3;4;9.5;NaN
4;4;22.4;NaN
5;4;11.5;NaN
6;4;11.8;NaN
7;4;8.2;0.0
1;4;10.2;0.0
2;4;7.9;0.0
3;4;3.9;0.0
4;4;6.2;0.0
5;4;7.1;0.0
6;4;9.1;164.75
7;4;6.3;149.75
1;4;8.8;172.25
2;4;8.9;175.0
3;4;10.5;180.25
4;4;10.2;179.25
5;4;11.9;156.5
6;4;18.3;146.5
7;4;14.4;153.0
1;4;14.8;158.75
2;4;13.2;160.5
3;4;13.8;168.25
4;4;11.6;182.75
5;4;12.0;164.5
6;4;12.5;196.25
7;5;11.3;161.25
1;5;12.9;170.5
2;5;8.5;175.25
3;5;5.1;169.75
4;5;6.9;174.355311355
5;5;9.2;170.56846473
6;5;10.6;161.012244898
7;5;8.6;161.818181818
1;5;13.8;167.25
2;5;12.4;175.75
3;5;13.5;185.0
4;5;16.5;186.75
5;5;15.8;NaN
6;5;14.2;214.5
7;5;10.1;203.4
1;5;11.4;178.222772277
2;5;15.2;176.42173913
3;5;14.3;172.691666667
4;5;15.7;182.487394958
5;5;17.7;169.121621622
6;5;14.9;159.348039216
7;5;15.8;165.231182796
1;5;18.3;187.230769231
2;5;18.4;185.328947368
3;5;17.2;181.5
4;5;16.5;187.305676856
5;5;23.5;179.021551724
6;5;13.6;159.079831933
7;5;13.3;162.164556962
1;5;16.6;194.52173913
2;5;17.8;190.756302521
