6;1;-4.2;164.25
7;1;-0.5;184.5
1;1;-1.9;348.5
2;1;-4.7;355.75
3;1;-2.0;362.25
4;1;3.8;197.75
5;1;11.8;230.75
6;1;12.6;202.25
7;1;11.7;192.75
1;1;8.4;346.5
2;1;4.1;369.0
3;1;3.0;341.0
4;1;7.1;358.5
5;1;7.3;355.5
6;1;6.2;189.0
7;1;5.0;175.75
1;1;4.5;357.5
2;1;1.6;334.25
3;1;3.1;368.0
4;1;3.7;390.0
5;1;1.7;340.5
6;1;-0.3;206.0
7;1;0.4;200.75
1;1;-1.1;335.5
2;1;0.5;338.5
3;1;3.2;350.0
4;1;1.1;315.75
5;1;-0.6;343.75
6;1;-0.2;197.0
7;1;-0.3;188.75
1;1;-1.2;313.25
2;2;-3.0;306.5
3;2;-3.1;308.5
4;2;-0.9;301.0
5;2;4.7;277.5
6;2;5.3;181.25
7;2;5.5;185.25
1;2;7.2;293.75
2;2;10.4;276.5
3;2;7.4;280.5
4;2;5.9;280.5
5;2;11.1;278.75
6;2;4.6;204.0
7;2;1.8;191.0
1;2;1.2;372.25
2;2;0.3;373.0
3;2;3.6;375.25
4;2;3.8;372.0
5;2;3.5;337.75
6;2;5.9;161.75
7;2;4.8;194.25
1;2;-1.1;359.75
2;2;-0.6;374.75
3;2;-1.4;336.0
4;2;-0.2;338.25
5;2;-0.3;310.5
6;2;-0.2;189.25
7;2;-0.8;206.25
1;2;0.0;357.5
2;3;1.2;379.25
3;3;-1.0;373.25
4;3;0.1;363.25
5;3;1.8;325.0
6;3;2.1;196.834558824
7;3;5.0;155.903345725
1;3;2.5;341.208029197
2;3;3.5;331.832684825
3;3;6.8;338.345098039
4;3;11.5;337.01953125
5;3;15.0;321.241245136
6;3;15.0;200.97254902
7;3;14.6;210.207843137
1;3;17.0;339.471698113
2;3;17.9;374.0
3;3;11.0;372.25
4;3;14.7;339.25
5;3;9.8;364.0
6;3;6.6;196.5
7;3;8.1;189.0
1;3;7.8;307.5
2;3;11.7;322.0
3;3;15.0;294.75
4;3;18.1;333.75
5;3;19.4;312.75
6;3;17.7;199.5
7;3;13.8;194.25
1;3;11.2;NaN
2;3;13.9;297.25
3;3;15.4;282.0
4;3;17.8;279.75
5;4;18.6;NaN
6;4;19.4;NaN
7;4;20.3;NaN
1;4;17.5;NaN
2;4;14.5;NaN
3;4;16.8;NaN
4;4;25.3;NaN
5;4;20.1;NaN
6;4;20.0;NaN
7;4;17.1;NaN
1;4;17.5;0.0
2;4;19.4;0.0
3;4;11.5;0.0
4;4;11.6;0.0
5;4;11.9;0.0
6;4;11.7;163.75
7;4;14.2;151.5
1;4;15.6;252.25
2;4;17.1;301.5
3;4;19.8;291.0
4;4;22.8;280.25
5;4;22.2;184.0
6;4;21.9;151.25
7;4;21.5;152.75
1;4;20.4;159.5
2;4;13.9;312.25
3;4;15.9;320.0
4;4;14.8;324.5
5;4;14.7;287.5
6;4;18.4;175.5
7;5;13.3;157.25
1;5;18.9;249.5
2;5;13.4;274.75
3;5;12.8;264.5
4;5;14.7;284.802197802
5;5;17.6;264.07755102
6;5;21.5;162.049180328
7;5;9.7;167.209756098
1;5;18.7;254.0
2;5;22.6;277.5
3;5;23.6;255.0
4;5;25.6;250.75
5;5;22.3;NaN
6;5;25.6;227.75
7;5;11.1;205.523148148
1;5;16.7;296.175609756
2;5;18.6;310.888412017
3;5;21.4;289.966942149
4;5;24.7;289.619834711
5;5;25.0;268.533039648
6;5;17.8;187.259803922
7;5;25.2;168.623318386
1;5;22.5;331.171171171
2;5;26.3;331.547826087
3;5;24.1;320.0
4;5;25.7;320.612068966
5;5;28.7;389.225531915
6;5;15.6;167.145833333
7;5;21.9;165.948717949
1;5;24.4;315.49137931
2;5;23.9;380.787234043
