6;1;-4.8;171.5
7;1;-3.1;161.25
1;1;-5.2;166.25
2;1;-3.9;179.0
3;1;-3.1;175.0
4;1;-3.9;168.0
5;1;5.4;175.0
6;1;11.1;171.75
7;1;9.0;166.5
1;1;4.9;165.5
2;1;4.2;176.25
3;1;4.3;NaN
4;1;3.7;177.25
5;1;5.8;172.0
6;1;1.7;180.5
7;1;2.2;160.75
1;1;0.0;155.75
2;1;0.1;178.0
3;1;-1.3;173.0
4;1;3.0;172.0
5;1;1.8;169.5
6;1;-0.1;171.0
7;1;-1.7;176.25
1;1;-3.2;163.25
2;1;-4.6;170.5
3;1;-0.8;180.25
4;1;1.5;170.75
5;1;0.0;172.75
6;1;-1.2;177.0
7;1;-1.2;174.25
1;1;-1.1;166.75
2;2;-2.2;186.75
3;2;-3.6;180.0
4;2;-2.7;182.5
5;2;-4.4;179.0
6;2;-1.7;172.5
7;2;-2.3;169.5
1;2;-1.4;167.5
2;2;-1.6;177.25
3;2;2.7;176.5
4;2;-0.3;179.25
5;2;-1.4;186.5
6;2;8.1;177.5
7;2;2.7;187.5
1;2;1.1;178.75
2;2;0.1;187.25
3;2;0.5;194.0
4;2;4.0;189.0
5;2;3.5;183.5
6;2;3.9;185.25
7;2;1.1;151.75
1;2;0.7;184.25
2;2;-2.8;190.75
3;2;-2.4;181.25
4;2;-7.2;174.0
5;2;-7.2;179.5
6;2;-1.3;184.25
7;2;-2.2;185.25
1;2;-1.3;181.5
2;3;0.1;188.25
3;3;1.1;189.25
4;3;-1.9;180.75
5;3;-0.1;176.75
6;3;-0.2;179.0
7;3;-2.8;179.452554745
1;3;1.1;171.682481752
2;3;-4.5;183.963898917
3;3;-4.8;186.876494024
4;3;-2.8;195.62890625
5;3;0.3;186.175097276
6;3;6.0;190.417670683
7;3;9.3;188.763052209
1;3;10.8;184.688715953
2;3;10.2;188.0
3;3;7.7;186.25
4;3;11.1;187.0
5;3;5.1;188.0
6;3;5.9;186.5
7;3;5.7;186.25
1;3;4.9;181.5
2;3;0.2;184.75
3;3;1.7;187.25
4;3;4.8;194.25
5;3;4.5;189.25
6;3;12.1;187.75
7;3;10.2;NaN
1;3;6.1;NaN
2;3;8.3;NaN
3;3;3.7;191.5
4;3;4.9;193.25
5;4;5.9;NaN
6;4;8.4;NaN
7;4;9.2;NaN
1;4;9.8;NaN
2;4;10.3;NaN
3;4;5.7;NaN
4;4;8.3;NaN
5;4;15.6;NaN
6;4;12.1;NaN
7;4;6.3;NaN
1;4;6.8;0.0
2;4;8.2;0.0
3;4;6.7;0.0
4;4;7.7;0.0
5;4;5.8;0.0
6;4;8.9;0.0
7;4;8.6;147.75
1;4;5.3;141.5
2;4;7.3;151.75
3;4;5.8;157.0
4;4;7.6;152.5
5;4;7.9;151.5
6;4;9.1;146.25
7;4;15.1;143.0
1;4;10.9;143.25
2;4;13.7;141.75
3;4;12.6;150.25
4;4;13.0;152.5
5;4;11.2;158.75
6;4;12.1;159.75
7;5;11.2;179.0
1;5;9.0;152.75
2;5;12.2;150.75
3;5;6.6;167.0
4;5;4.5;154.75
5;5;4.5;154.620437956
6;5;6.9;155.367768595
7;5;8.3;156.493775934
1;5;6.6;150.75
2;5;11.2;152.25
3;5;9.7;158.5
4;5;10.5;165.0
5;5;18.2;NaN
6;5;13.1;NaN
7;5;13.6;187.25
1;5;9.8;179.93877551
2;5;13.5;154.858870968
3;5;13.8;150.49339207
4;5;12.3;145.241935484
5;5;14.4;154.791878173
6;5;14.8;152.966824645
7;5;12.2;147.353982301
1;5;15.0;147.823529412
2;5;16.0;157.113537118
3;5;16.0;160.386666667
4;5;14.5;157.5
5;5;14.8;163.029535865
6;5;13.6;161.513043478
7;5;10.2;155.560869565
1;5;11.5;149.769911504
2;5;14.8;162.868644068
