Podaci 15-minutnih optereæenja za: 7.1.2011.
 Vrijeme   Interval  P15(kW)  Q15(kVAr)
00:01:47,       0,     176,    -134
00:16:47,       1,     175,    -134
00:31:47,       2,     176,    -132
00:46:47,       3,     177,    -132
01:01:47,       4,     174,    -133
01:16:47,       5,     175,    -132
01:31:47,       6,     175,    -133
01:46:47,       7,     177,    -132
02:01:47,       8,     175,    -134
02:16:47,       9,     174,    -135
02:31:47,      10,     175,    -135
02:46:47,      11,     176,    -134
03:01:47,      12,     174,    -134
03:16:46,      13,     173,    -134
03:31:47,      14,     175,    -135
03:46:47,      15,     172,    -136
04:01:47,      16,     175,    -136
04:16:47,      17,     174,    -134
04:31:47,      18,     173,    -136
04:46:47,      19,     173,    -135
05:01:46,      20,     172,    -136
05:16:46,      21,     174,    -135
05:31:46,      22,     172,    -134
05:46:46,      23,     176,    -129
06:01:46,      24,     185,    -123
06:16:46,      25,     200,    -123
06:31:46,      26,     195,    -125
06:46:46,      27,     189,    -124
07:01:46,      28,     193,    -122
07:16:46,      29,     193,    -121
07:31:46,      30,     193,    -119
07:46:46,      31,     204,    -120
08:01:46,      32,     206,    -117
08:16:46,      33,     215,    -120
08:31:45,      34,     217,    -117
08:46:45,      35,     221,    -113
09:01:45,      36,     222,    -115
09:16:46,      37,     231,    -115
09:31:55,      38,     227,    -117
09:46:57,      39,     223,    -113
10:01:59,      40,     233,    -110
10:16:59,      41,     235,    -107
10:31:59,      42,     234,    -106
10:46:59,      43,     242,    -105
11:01:59,      44,     236,    -108
11:16:59,      45,     234,    -101
11:31:58,      46,     237,    -103
11:46:58,      47,     236,    -100
12:01:58,      48,     240,    -103
12:16:58,      49,     237,    -103
12:31:58,      50,     229,      19
12:46:59,      51,     226,      45
13:01:59,      52,     228,      45
13:17:02,      53,     234,      13
13:32:02,      54,     238,      28
13:47:02,      55,     231,      43
14:02:01,      56,     222,      42
14:17:01,      57,     231,      43
14:32:01,      58,     246,      42
14:47:01,      59,     234,      43
15:02:01,      60,     226,      42
15:17:01,      61,     229,      42
15:32:01,      62,     226,      42
15:47:01,      63,     229,      46
16:02:01,      64,     234,      57
16:17:01,      65,     239,      60
16:32:01,      66,     235,      61
16:47:01,      67,     242,      63
17:02:01,      68,     237,      59
17:17:01,      69,     234,      66
17:32:01,      70,     228,      58
17:47:01,      71,     224,      54
18:02:01,      72,     219,      49
18:17:01,      73,     217,      50
18:32:01,      74,     215,      47
18:47:01,      75,     213,      48
19:02:00,      76,     212,      52
19:17:00,      77,     206,      46
19:32:00,      78,     204,      40
19:47:00,      79,     203,      47
20:02:00,      80,     202,      40
20:16:59,      81,     194,      39
20:31:59,      82,     190,      37
20:46:59,      83,     190,      38
21:01:59,      84,     189,      39
21:16:59,      85,     187,      38
21:31:59,      86,     181,      34
21:46:59,      87,     178,      32
22:02:00,      88,     180,      33
22:16:59,      89,     177,      33
22:31:59,      90,     175,      27
22:46:59,      91,     170,      23
23:01:59,      92,     171,      23
23:16:59,      93,     169,      23
23:31:59,      94,     169,      23
23:46:59,      95,     171,      24
