6;1;-4.6;171.5
7;1;-3.2;159.75
1;1;-7.2;165.5
2;1;-3.6;178.75
3;1;-3.2;176.0
4;1;-4.1;167.75
5;1;5.9;173.5
6;1;11.1;170.25
7;1;9.4;166.25
1;1;4.8;165.25
2;1;4.1;178.0
3;1;4.2;NaN
4;1;3.3;179.5
5;1;5.5;173.25
6;1;1.4;179.0
7;1;2.1;159.5
1;1;-0.2;155.0
2;1;0.0;174.0
3;1;-2.0;171.75
4;1;2.2;170.5
5;1;1.6;171.5
6;1;-0.3;168.5
7;1;-2.3;175.75
1;1;-3.2;163.5
2;1;-5.1;171.0
3;1;-1.2;176.25
4;1;1.1;169.75
5;1;-0.1;175.0
6;1;-2.0;177.5
7;1;-1.4;170.75
1;1;-1.0;165.0
2;2;-2.2;188.0
3;2;-3.5;181.0
4;2;-2.7;186.25
5;2;-4.5;177.75
6;2;-2.2;170.75
7;2;-2.2;170.25
1;2;-1.6;166.75
2;2;-1.9;179.0
3;2;2.4;176.0
4;2;-0.5;179.0
5;2;-1.9;186.0
6;2;8.9;175.75
7;2;2.1;188.75
1;2;1.1;179.75
2;2;0.1;187.0
3;2;0.2;193.75
4;2;3.7;190.25
5;2;3.4;182.5
6;2;3.5;177.25
7;2;0.6;151.75
1;2;0.3;184.25
2;2;-3.1;187.25
3;2;-2.6;181.25
4;2;-7.2;174.75
5;2;-7.4;180.5
6;2;-1.4;181.25
7;2;-2.0;182.0
1;2;-1.3;179.75
2;3;0.1;188.5
3;3;1.0;187.25
4;3;-1.9;181.5
5;3;-0.1;177.25
6;3;-0.2;176.25
7;3;-3.5;176.47810219
1;3;0.9;172.315018315
2;3;-4.7;183.329710145
3;3;-5.1;186.86770428
4;3;-2.7;194.1875
5;3;-0.5;184.6875
6;3;4.9;183.49609375
7;3;7.1;187.490272374
1;3;11.0;185.106299213
2;3;8.8;187.0
3;3;7.7;185.0
4;3;11.1;184.75
5;3;5.0;187.75
6;3;5.8;184.0
7;3;4.9;185.5
1;3;4.4;180.0
2;3;0.0;185.75
3;3;1.2;187.0
4;3;4.6;193.666666667
5;3;3.8;188.0
6;3;11.3;184.0
7;3;10.7;196.75
1;3;6.5;NaN
2;3;8.0;NaN
3;3;3.0;190.666666667
4;3;5.0;193.0
5;4;6.0;NaN
6;4;7.9;NaN
7;4;9.2;NaN
1;4;9.0;NaN
2;4;9.9;NaN
3;4;5.6;NaN
4;4;8.0;NaN
5;4;15.7;NaN
6;4;11.0;NaN
7;4;5.7;NaN
1;4;6.5;NaN
2;4;7.7;NaN
3;4;6.8;NaN
4;4;5.9;NaN
5;4;5.6;NaN
6;4;8.7;NaN
7;4;7.0;147.75
1;4;4.1;142.5
2;4;7.0;151.25
3;4;5.3;156.25
4;4;6.8;150.5
5;4;7.4;151.75
6;4;8.3;145.5
7;4;14.1;141.0
1;4;11.3;142.5
2;4;13.1;140.25
3;4;12.3;150.25
4;4;13.1;151.25
5;4;11.5;158.5
6;4;12.0;158.5
7;5;11.6;176.25
1;5;8.6;153.5
2;5;11.5;150.25
3;5;6.0;NaN
4;5;4.4;153.75
5;5;4.2;155.382352941
6;5;6.1;153.157676349
7;5;7.8;155.265560166
1;5;5.8;152.0
2;5;10.6;152.5
3;5;9.3;158.0
4;5;9.9;163.0
5;5;17.5;NaN
6;5;12.6;NaN
7;5;13.7;182.75
1;5;9.8;175.079497908
2;5;13.5;154.421052632
3;5;13.8;148.055319149
4;5;12.2;145.457831325
5;5;13.8;153.805194805
6;5;14.4;150.413636364
7;5;12.1;146.163090129
1;5;14.6;146.938596491
2;5;15.4;157.627705628
3;5;16.0;159.107758621
4;5;14.3;156.25
5;5;14.6;161.679487179
6;5;13.1;157.151515152
7;5;9.8;154.200854701
1;5;11.0;150.449152542
2;5;14.5;160.225531915
