Podaci 15-minutnih optereæenja za: 3.1.2011.
 Vrijeme   Interval  P15(kW)  Q15(kVAr)
00:09:50,       0,     172,    -126
00:24:50,       1,     170,    -128
00:39:50,       2,     169,    -130
00:54:50,       3,     167,    -129
01:09:50,       4,     169,    -129
01:24:50,       5,     168,    -130
01:39:50,       6,     167,    -129
01:54:50,       7,     166,    -129
02:09:50,       8,     166,    -130
02:24:50,       9,     165,    -130
02:39:50,      10,     167,    -131
02:54:50,      11,     167,    -131
03:09:50,      12,     165,    -131
03:24:50,      13,     166,    -130
03:39:50,      14,     166,    -131
03:54:50,      15,     165,    -133
04:09:50,      16,     167,    -133
04:24:49,      17,     165,    -134
04:39:49,      18,     165,    -135
04:54:49,      19,     165,    -133
05:09:49,      20,     167,    -133
05:24:49,      21,     165,    -134
05:39:49,      22,     176,    -122
05:54:49,      23,     183,    -112
06:09:49,      24,     206,     -99
06:24:48,      25,     215,     -90
06:39:48,      26,     224,     -77
06:54:48,      27,     253,     -67
07:09:48,      28,     260,     -59
07:24:48,      29,     276,     -47
07:39:48,      30,     288,     -30
07:54:48,      31,     312,      -2
08:09:48,      32,     335,       9
08:24:48,      33,     340,      11
08:39:48,      34,     350,      13
08:54:48,      35,     351,       7
09:09:48,      36,     366,      15
09:24:48,      37,     389,      17
09:39:48,      38,     413,      19
09:54:48,      39,     406,      23
10:09:48,      40,     425,      21
10:24:48,      41,     424,      16
10:39:48,      42,     411,       6
10:54:48,      43,     417,       8
11:09:48,      44,     422,      11
11:24:48,      45,     412,      13
11:39:48,      46,     405,      10
11:54:48,      47,     410,       9
12:09:48,      48,     425,      12
12:24:48,      49,     419,      11
12:39:48,      50,     415,      18
12:54:48,      51,     402,       9
13:09:48,      52,     409,       9
13:24:48,      53,     399,      -0
13:39:48,      54,     408,       0
13:54:48,      55,     399,      -1
14:09:48,      56,     405,       1
14:24:48,      57,     395,       6
14:39:48,      58,     414,      17
14:54:48,      59,     409,      16
15:09:48,      60,     409,      22
15:24:48,      61,     415,      25
15:39:48,      62,     406,      22
15:54:48,      63,     396,      19
16:09:48,      64,     386,      22
16:24:48,      65,     384,      30
16:39:48,      66,     379,      27
16:54:48,      67,     371,      21
17:09:48,      68,     362,      20
17:24:48,      69,     354,      16
17:39:48,      70,     344,       4
17:54:48,      71,     334,      -2
18:09:48,      72,     326,      -8
18:24:48,      73,     329,      -1
18:39:48,      74,     316,      -7
18:54:48,      75,     314,     -12
19:09:48,      76,     296,     -32
19:24:48,      77,     286,     -38
19:39:48,      78,     261,     -60
19:54:48,      79,     241,     -79
20:09:47,      80,     227,     -83
20:24:49,      81,     221,     -88
20:39:50,      82,     215,     -94
20:54:50,      83,     213,     -93
21:09:53,      84,     210,     -93
21:25:00,      85,     207,     -94
21:40:00,      86,     202,    -100
21:55:00,      87,     201,    -100
22:10:00,      88,     196,    -102
22:25:00,      89,     189,    -111
22:40:00,      90,     181,    -126
22:55:00,      91,     184,    -126
23:10:00,      92,     184,    -126
23:25:00,      93,     181,    -125
23:40:00,      94,     179,    -129
23:55:00,      95,     180,    -128
