Podaci 15-minutnih optereæenja za: 21.12.2010.
 Vrijeme   Interval  P15(kW)  Q15(kVAr)
00:03:40,       0,     168,    -140
00:18:40,       1,     170,    -138
00:33:40,       2,     171,    -136
00:48:40,       3,     167,    -139
01:03:39,       4,     163,    -142
01:18:39,       5,     165,    -140
01:33:38,       6,     165,    -139
01:48:38,       7,     166,    -139
02:03:38,       8,     162,    -141
02:18:38,       9,     163,    -141
02:33:38,      10,     163,    -141
02:48:38,      11,     161,    -141
03:03:38,      12,     158,    -143
03:18:38,      13,     162,    -141
03:33:38,      14,     162,    -141
03:48:37,      15,     160,    -142
04:03:37,      16,     161,    -142
04:18:37,      17,     161,    -142
04:33:37,      18,     164,    -139
04:48:37,      19,     160,    -141
05:03:37,      20,     166,    -140
05:18:37,      21,     162,    -140
05:33:37,      22,     165,    -137
05:48:37,      23,     178,    -122
06:03:37,      24,     208,     -97
06:18:37,      25,     238,     -93
06:33:37,      26,     240,     -89
06:48:38,      27,     263,     -84
07:03:38,      28,     281,     -69
07:18:38,      29,     277,     -63
07:33:37,      30,     297,     -61
07:48:37,      31,     308,     -49
08:03:37,      32,     319,     -33
08:18:37,      33,     380,       6
08:33:37,      34,     407,      17
08:48:37,      35,     441,      30
09:03:37,      36,     454,      44
09:18:37,      37,     457,      43
09:33:36,      38,     455,      41
09:48:36,      39,     485,      43
10:03:36,      40,     483,      49
10:18:36,      41,     507,      62
10:33:36,      42,     513,      60
10:48:36,      43,     524,      63
11:03:36,      44,     520,      52
11:18:36,      45,     518,      48
11:33:36,      46,     518,      46
11:48:36,      47,     523,      40
12:03:36,      48,     511,      36
12:18:35,      49,     516,      36
12:33:35,      50,     512,      23
12:48:35,      51,     495,      23
13:03:35,      52,     483,      37
13:18:35,      53,     480,      35
13:33:34,      54,     503,      36
13:48:34,      55,     523,      36
14:03:34,      56,     514,      35
14:18:33,      57,     506,      37
14:33:33,      58,     506,      46
14:48:33,      59,     511,      62
15:03:33,      60,     507,      64
15:18:33,      61,     520,      68
15:33:32,      62,     518,      62
15:48:32,      63,     490,      58
16:03:32,      64,     478,      47
16:18:31,      65,     456,      63
16:33:31,      66,     456,      58
16:48:30,      67,     436,      62
17:03:30,      68,     438,      70
17:18:30,      69,     433,      72
17:33:29,      70,     421,      65
17:48:29,      71,     392,      35
18:03:28,      72,     379,      16
18:18:28,      73,     361,      -1
18:33:28,      74,     361,       2
18:48:28,      75,     351,     -11
19:03:28,      76,     327,     -27
19:18:28,      77,     290,     -37
19:33:27,      78,     271,     -50
19:48:41,      79,     258,     -54
20:03:40,      80,     243,     -64
20:18:40,      81,     228,     -73
20:33:40,      82,     214,     -85
20:48:40,      83,     205,     -95
21:03:39,      84,     203,     -97
21:18:39,      85,     195,    -102
21:33:39,      86,     193,    -107
21:48:38,      87,     194,    -105
22:03:38,      88,     189,    -115
22:18:38,      89,     186,    -115
22:33:37,      90,     192,    -109
22:48:36,      91,     190,    -115
23:03:36,      92,     188,    -117
23:18:36,      93,     189,    -116
23:33:36,      94,     189,    -117
23:48:35,      95,     187,    -118
